Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
D1;26.09.2009;2;15;1;0;H;0;0;D;14;9;4;5;19;19;4;7;2;3;0;0
D1;26.09.2009;13;17;3;0;H;1;0;H;16;5;7;2;8;18;9;2;0;1;0;0
D1;26.09.2009;6;7;4;2;H;2;1;H;11;17;6;7;16;15;7;5;2;2;0;0
D1;27.09.2009;4;16;3;0;H;0;0;D;20;9;5;3;5;16;15;3;0;1;0;0
D1;27.09.2009;8;9;5;1;H;3;1;H;16;7;6;3;19;13;8;1;2;1;0;0
D1;02.10.2009;12;29;2;0;H;0;0;D;10;7;6;1;29;21;7;4;4;3;0;1
D1;03.10.2009;15;5;0;0;D;0;0;D;13;5;2;1;11;23;9;0;1;4;0;0
D1;03.10.2009;27;6;1;1;D;0;0;D;10;22;2;5;20;12;4;7;1;2;1;0
D1;03.10.2009;7;4;5;2;H;3;1;H;19;14;9;4;9;16;3;6;0;2;0;0
D1;03.10.2009;18;10;4;0;H;3;0;H;18;4;8;1;15;16;3;1;0;1;0;0
D1;03.10.2009;17;8;2;1;H;2;0;H;4;14;3;3;24;23;1;7;6;1;0;0
D1;03.10.2009;16;1;0;1;A;0;1;A;17;20;3;3;9;17;6;3;1;1;0;0
D1;04.10.2009;9;2;1;3;A;1;3;A;12;11;4;3;23;18;4;3;2;0;0;0
D1;04.10.2009;11;13;0;2;A;0;1;A;7;11;3;6;18;15;4;7;2;1;0;0
D1;17.10.2009;29;7;2;1;H;1;0;H;16;11;5;5;19;23;4;6;1;2;0;0
D1;17.10.2009;5;17;1;0;H;1;0;H;12;8;4;0;17;18;8;3;1;0;0;0
D1;17.10.2009;4;15;1;2;A;0;1;A;10;13;2;6;11;14;6;5;0;0;0;0
D1;17.10.2009;2;18;0;0;D;0;0;D;7;9;0;3;18;23;7;3;1;3;0;0
D1;17.10.2009;10;9;3;0;H;2;0;H;18;9;8;3;15;21;9;4;1;4;0;0
D1;17.10.2009;11;12;1;2;A;0;1;A;15;10;7;4;19;21;5;4;4;3;0;0
D1;17.10.2009;13;8;2;0;H;2;0;H;17;7;6;5;20;21;5;5;3;7;0;0
D1;18.10.2009;1;27;2;0;H;1;0;H;18;7;9;3;19;16;5;2;2;4;0;0
D1;18.10.2009;6;16;2;1;H;1;0;H;18;17;4;4;12;14;5;3;1;2;0;0
D1;23.10.2009;18;1;1;1;D;0;1;A;16;4;4;1;13;22;4;3;4;2;0;0
D1;24.10.2009;15;29;2;1;H;0;0;D;23;7;9;2;14;22;9;3;0;0;0;0
D1;24.10.2009;7;11;1;0;H;1;0;H;5;14;1;8;30;17;1;3;3;6;0;0
D1;24.10.2009;8;10;3;0;H;2;0;H;12;3;4;1;15;28;4;2;1;2;0;0
D1;24.10.2009;17;4;3;0;H;1;0;H;11;17;5;3;17;20;3;8;2;1;0;0
D1;24.10.2009;16;5;0;0;D;0;0;D;18;5;4;2;15;25;10;3;0;1;0;0
D1;25.10.2009;27;13;1;4;A;1;2;A;14;15;3;10;18;17;7;4;2;0;0;0
D1;25.10.2009;9;6;0;0;D;0;0;D;18;12;6;3;17;16;7;7;1;6;0;0
D1;25.10.2009;12;2;3;3;D;0;2;A;19;9;11;5;17;17;3;2;2;3;0;1
D1;30.10.2009;1;9;2;0;H;0;0;D;19;11;8;2;14;14;6;3;2;1;0;0
D1;31.10.2009;5;7;0;1;A;0;1;A;6;14;3;6;15;20;4;6;1;1;0;0
D1;31.10.2009;2;16;2;3;A;1;1;D;14;13;8;6;11;19;2;5;2;2;0;0
D1;31.10.2009;10;13;2;2;D;2;0;H;13;14;7;5;18;25;5;5;4;2;0;0
D1;31.10.2009;12;18;2;2;D;0;2;A;13;13;5;4;28;19;6;6;3;2;0;0
D1;31.10.2009;11;15;0;0;D;0;0;D;9;7;6;2;19;19;7;3;3;2;0;0
D1;31.10.2009;6;17;3;3;D;2;2;D;16;16;5;6;12;10;13;5;2;3;0;0
D1;01.11.2009;29;27;2;1;H;1;1;D;13;5;6;1;19;23;6;1;4;3;0;1
D1;01.11.2009;4;8;0;1;A;0;1;A;11;18;2;7;19;10;4;9;0;0;0;0
D1;06.11.2009;18;29;4;0;H;3;0;H;16;6;7;1;17;19;4;2;0;2;0;0
D1;07.11.2009;15;12;1;1;D;1;1;D;11;7;3;4;19;28;9;5;2;4;0;0
D1;07.11.2009;27;4;1;2;A;0;1;A;10;19;6;9;16;27;11;4;2;2;0;0
D1;07.11.2009;8;6;1;2;A;1;0;H;20;13;5;6;19;27;6;2;3;3;0;0
D1;07.11.2009;17;10;1;0;H;1;0;H;14;8;4;2;23;18;7;5;4;2;0;0
D1;07.11.2009;16;11;0;0;D;0;0;D;19;19;4;1;13;20;6;2;1;2;0;0
D1;08.11.2009;7;2;2;2;D;1;2;A;8;11;4;4;26;19;3;5;3;5;0;0
D1;08.11.2009;9;5;0;1;A;0;0;D;17;2;1;2;22;16;8;1;4;4;0;0
D1;08.11.2009;13;1;1;1;D;1;0;H;11;10;7;4;11;21;7;6;1;2;0;0
D1;21.11.2009;1;17;0;0;D;0;0;D;24;7;9;1;15;19;8;4;1;0;0;0
D1;21.11.2009;29;16;1;2;A;0;0;D;20;8;5;2;18;23;6;1;3;1;0;0
D1;21.11.2009;5;8;0;4;A;0;2;A;3;18;1;7;23;18;2;6;3;0;0;0
D1;21.11.2009;4;13;0;6;A;0;1;A;11;22;5;13;22;12;3;10;0;1;0;0
D1;21.11.2009;12;7;2;0;H;0;0;D;14;12;8;4;16;17;9;7;1;2;0;0
D1;21.11.2009;11;9;1;1;D;0;0;D;27;7;7;3;15;9;14;1;1;4;1;0
D1;21.11.2009;6;10;2;3;A;0;0;D;18;23;9;9;18;16;13;11;5;5;0;0
D1;22.11.2009;15;18;1;1;D;1;1;D;7;11;4;3;15;16;4;5;1;0;0;0
D1;22.11.2009;2;27;0;1;A;0;0;D;17;11;7;3;9;21;6;5;1;2;0;0
D1;27.11.2009;27;5;0;0;D;0;0;D;5;10;3;2;17;16;4;1;3;1;0;0
D1;28.11.2009;9;29;1;3;A;0;1;A;11;12;6;7;22;21;5;7;2;3;0;0
D1;28.11.2009;8;1;1;2;A;0;1;A;14;14;1;6;17;28;9;6;3;3;1;0
D1;28.11.2009;17;2;1;1;D;0;1;A;12;14;6;5;10;20;10;7;3;2;0;0
D1;28.11.2009;16;12;1;0;H;1;0;H;12;18;3;4;12;24;2;4;0;5;0;0
D1;28.11.2009;10;4;0;1;A;0;1;A;20;7;3;3;15;23;8;4;2;4;0;0
D1;28.11.2009;13;6;2;2;D;0;1;A;24;8;6;4;13;11;9;6;1;4;0;0
D1;29.11.2009;7;15;0;3;A;0;1;A;14;9;6;5;16;13;2;4;0;0;0;0
D1;29.11.2009;18;11;4;0;H;2;0;H;22;10;9;2;12;21;4;4;0;6;0;0
D1;04.12.2009;15;16;2;1;H;1;1;D;15;12;7;9;17;22;6;8;3;2;0;0
D1;05.12.2009;1;10;4;0;H;3;0;H;18;10;13;2;12;11;3;6;2;3;0;0
D1;05.12.2009;29;17;2;0;H;1;0;H;13;13;6;3;18;20;3;2;3;1;0;1
D1;05.12.2009;2;8;0;0;D;0;0;D;6;12;3;3;19;17;6;2;3;1;0;0
D1;05.12.2009;7;18;0;0;D;0;0;D;8;12;4;4;20;11;6;6;2;2;0;0
D1;05.12.2009;11;27;1;1;D;0;0;D;18;7;6;2;13;15;11;2;2;2;0;1
D1;05.12.2009;6;4;2;2;D;1;1;D;28;5;10;4;20;23;10;0;3;3;0;0
D1;06.12.2009;5;13;0;0;D;0;0;D;8;18;2;3;32;19;2;7;4;3;0;0
D1;06.12.2009;12;9;2;0;H;0;0;D;13;10;4;5;19;14;9;3;1;2;0;1
D1;11.12.2009;9;18;2;2;D;1;0;H;8;10;3;5;23;20;2;10;2;1;1;0
D1;12.12.2009;27;15;1;5;A;0;3;A;8;23;3;10;12;10;2;9;2;1;0;0
D1;12.12.2009;4;5;0;0;D;0;0;D;12;11;4;3;12;15;8;4;2;2;0;0
D1;12.12.2009;8;29;1;1;D;1;0;H;19;15;6;2;25;14;3;4;3;0;0;0
D1;12.12.2009;16;7;5;3;H;2;1;H;17;22;6;5;17;16;8;6;1;3;0;1
D1;12.12.2009;10;2;0;4;A;0;0;D;9;17;3;8;20;15;5;2;3;2;0;0
D1;12.12.2009;13;12;0;2;A;0;0;D;9;8;2;3;13;30;5;2;3;2;0;0
D1;13.12.2009;17;11;1;1;D;0;1;A;13;7;5;3;15;16;4;2;1;2;0;1
D1;13.12.2009;6;1;1;3;A;0;3;A;15;11;2;6;20;20;9;3;1;2;0;0
D1;18.12.2009;12;17;1;0;H;1;0;H;22;3;6;0;19;18;10;2;0;1;0;0
D1;19.12.2009;15;9;5;2;H;3;0;H;17;8;11;4;8;10;4;0;0;1;0;0
D1;19.12.2009;1;4;1;0;H;1;0;H;7;9;3;2;6;11;4;6;0;1;0;0
D1;19.12.2009;29;6;2;2;D;1;1;D;12;13;4;5;16;22;5;3;1;1;0;0
D1;19.12.2009;7;27;2;3;A;2;0;H;14;16;3;9;20;16;8;9;3;2;0;0
D1;19.12.2009;18;16;3;2;H;1;1;D;17;8;7;4;12;27;4;3;2;1;0;0
D1;19.12.2009;11;8;3;1;H;1;1;D;17;4;10;1;20;24;5;1;3;1;0;1
D1;20.12.2009;5;10;3;0;H;1;0;H;20;4;6;0;13;21;10;3;1;1;0;1
D1;20.12.2009;2;13;2;1;H;2;0;H;10;19;7;6;19;20;5;7;4;4;1;0
D1;15.01.2010;15;8;2;0;H;1;0;H;15;14;6;3;17;20;11;3;0;3;0;0
D1;16.01.2010;29;13;1;0;H;0;0;D;6;14;5;5;16;26;4;7;2;2;0;0
D1;16.01.2010;2;4;2;0;H;1;0;H;16;8;6;0;19;26;3;3;0;0;0;0
D1;16.01.2010;7;9;0;3;A;0;2;A;12;15;4;8;25;10;5;6;5;1;0;0
D1;16.01.2010;18;17;4;2;H;3;1;H;28;12;11;6;14;15;8;3;2;1;0;0
D1;16.01.2010;16;27;1;2;A;0;2;A;20;5;6;3;18;22;4;4;1;3;0;0
D1;16.01.2010;11;6;3;1;H;1;0;H;14;15;5;2;10;16;5;3;1;1;0;0
D1;17.01.2010;5;1;2;3;A;0;2;A;14;19;7;8;20;20;4;3;4;3;0;0
D1;17.01.2010;12;10;1;0;H;0;0;D;6;11;1;2;22;18;7;3;1;3;0;0
D1;22.01.2010;4;11;0;1;A;0;1;A;8;19;1;6;21;15;1;4;3;1;0;0
D1;23.01.2010;27;12;2;2;D;0;2;A;13;13;5;5;12;17;8;6;1;0;0;0
D1;23.01.2010;1;2;1;0;H;1;0;H;17;12;3;3;17;26;5;6;1;3;0;0
D1;23.01.2010;9;16;0;0;D;0;0;D;17;9;4;5;9;24;9;6;2;2;0;0
D1;23.01.2010;17;7;1;0;H;1;0;H;9;15;4;2;23;19;2;7;4;3;0;0
D1;23.01.2010;10;29;1;1;D;1;1;D;12;5;5;1;19;17;4;7;3;2;0;0
D1;23.01.2010;13;15;2;3;A;1;2;A;14;16;7;8;18;21;4;8;1;2;0;0
D1;24.01.2010;8;18;0;3;A;0;1;A;10;10;1;4;20;23;2;2;2;3;0;0
D1;24.01.2010;6;5;2;3;A;1;1;D;19;10;6;6;10;16;14;4;1;1;0;0
D1;29.01.2010;2;6;1;1;D;0;1;A;21;9;9;3;13;25;10;0;3;2;0;0
D1;30.01.2010;15;17;3;0;H;0;0;D;28;6;12;2;9;13;9;1;1;1;0;0
D1;30.01.2010;29;5;1;2;A;0;0;D;14;9;5;3;18;13;6;4;2;2;0;0
D1;30.01.2010;7;10;1;3;A;0;1;A;9;8;4;4;16;14;7;4;0;1;0;0
D1;30.01.2010;9;27;0;0;D;0;0;D;15;17;5;5;21;9;6;4;2;2;0;0
D1;30.01.2010;16;13;4;3;H;4;2;H;10;15;7;4;9;16;0;8;2;3;0;0
D1;30.01.2010;12;8;2;0;H;1;0;H;8;9;3;0;28;19;6;2;2;4;0;0
D1;31.01.2010;18;4;3;1;H;3;0;H;16;5;9;3;10;20;6;1;0;2;0;0
D1;31.01.2010;11;1;4;1;H;1;0;H;10;11;5;4;14;20;5;3;2;4;0;0
D1;05.02.2010;13;9;2;1;H;0;0;D;17;6;7;2;14;14;5;2;1;2;0;0
D1;06.02.2010;27;18;1;1;D;0;1;A;8;16;1;8;22;22;2;5;2;1;0;0
D1;06.02.2010;5;2;3;3;D;1;2;A;17;14;7;9;20;27;2;4;2;2;0;0
D1;06.02.2010;4;12;0;0;D;0;0;D;6;14;0;3;12;16;7;6;1;3;0;0
D1;06.02.2010;8;7;2;1;H;2;0;H;14;4;4;2;18;20;8;1;1;4;0;0
D1;06.02.2010;10;11;1;2;A;0;1;A;16;18;3;8;10;13;6;6;2;2;0;0
D1;06.02.2010;6;15;1;3;A;0;2;A;17;18;9;9;13;15;6;3;2;2;0;0
D1;07.02.2010;1;29;2;3;A;1;1;D;13;12;4;6;15;15;4;4;1;2;0;0
D1;07.02.2010;17;16;1;0;H;1;0;H;9;16;4;4;18;21;3;2;1;1;0;0
D1;12.02.2010;16;10;2;1;H;1;0;H;13;16;7;6;21;18;9;3;2;0;0;0
D1;13.02.2010;15;1;3;1;H;1;1;D;10;17;5;7;16;19;8;3;0;0;0;0
D1;13.02.2010;27;8;2;1;H;1;0;H;11;17;3;4;16;19;2;6;1;2;0;1
D1;13.02.2010;7;13;1;5;A;0;4;A;8;16;4;9;17;18;6;5;3;0;0;0
D1;13.02.2010;9;17;1;1;D;0;1;A;12;3;4;1;11;17;5;2;0;0;0;0
D1;13.02.2010;18;6;2;1;H;0;0;D;24;9;8;6;12;22;4;1;2;3;0;0
D1;13.02.2010;11;2;1;3;A;0;1;A;12;16;7;9;16;25;5;6;1;1;0;0
D1;14.02.2010;29;4;2;1;H;1;1;D;19;12;4;2;13;27;5;2;1;3;0;0
D1;14.02.2010;12;5;2;0;H;1;0;H;11;6;3;1;18;14;5;3;2;1;0;0
D1;19.02.2010;8;16;2;2;D;0;1;A;20;17;6;7;14;14;8;2;3;1;0;0
D1;20.02.2010;1;7;4;1;H;1;0;H;27;5;14;2;16;17;7;3;2;0;0;0
D1;20.02.2010;5;11;1;5;A;1;3;A;9;21;6;11;7;14;7;9;1;2;0;0
D1;20.02.2010;2;29;0;0;D;0;0;D;11;8;3;2;21;23;7;2;2;3;0;0
D1;20.02.2010;17;27;0;0;D;0;0;D;8;10;3;2;17;12;7;4;2;1;0;0
D1;20.02.2010;10;15;1;1;D;0;1;A;5;12;2;4;16;15;3;7;2;1;0;0
D1;21.02.2010;4;9;0;3;A;0;2;A;12;21;4;9;16;9;8;8;2;1;0;0
D1;21.02.2010;13;18;2;2;D;1;1;D;10;13;3;4;22;26;7;0;4;5;0;0
D1;21.02.2010;6;12;2;1;H;0;1;A;15;12;6;3;11;20;5;7;1;0;0;0
D1;26.02.2010;12;1;2;1;H;0;0;D;16;7;8;2;16;12;10;1;2;4;0;0
D1;27.02.2010;27;10;0;0;D;0;0;D;13;11;5;2;19;19;6;5;2;1;0;1
D1;27.02.2010;9;8;0;2;A;0;1;A;11;11;1;3;15;22;3;1;2;2;0;0
D1;27.02.2010;18;5;0;0;D;0;0;D;12;2;4;1;12;22;4;0;1;2;0;0
D1;27.02.2010;17;13;1;2;A;1;1;D;8;7;5;3;19;20;3;5;2;3;1;0
D1;27.02.2010;16;4;1;1;D;0;0;D;20;9;6;2;12;15;11;5;1;1;0;0
D1;27.02.2010;11;29;2;1;H;2;1;H;17;12;8;2;15;11;7;4;2;2;0;0
D1;28.02.2010;15;2;1;0;H;0;0;D;15;12;5;2;17;27;6;3;2;2;0;0
D1;28.02.2010;7;6;0;1;A;0;0;D;24;11;6;4;15;14;4;5;2;3;0;0
D1;06.03.2010;1;16;3;0;H;1;0;H;16;3;8;2;15;17;4;4;0;3;0;0
D1;06.03.2010;29;12;1;4;A;0;2;A;10;11;4;5;21;32;3;6;1;2;0;0
D1;06.03.2010;5;15;1;1;D;1;0;H;11;14;5;5;17;16;4;8;2;2;0;0
D1;06.03.2010;4;7;1;2;A;0;0;D;11;10;5;4;17;20;5;4;1;1;0;0
D1;06.03.2010;2;9;1;0;H;1;0;H;14;11;3;4;22;15;4;0;1;3;0;0
D1;06.03.2010;13;11;2;2;D;0;2;A;17;14;6;5;16;18;7;6;1;1;0;0
D1;06.03.2010;6;27;4;1;H;0;1;A;17;8;6;1;10;13;7;3;1;2;0;0
D1;07.03.2010;8;17;0;1;A;0;0;D;13;14;3;1;23;26;5;2;0;1;0;0
D1;07.03.2010;10;18;3;2;H;2;0;H;10;13;4;7;6;14;2;8;1;5;0;0
D1;12.03.2010;12;11;2;1;H;0;0;D;11;11;3;4;23;21;2;3;2;2;0;0
D1;13.03.2010;15;4;2;1;H;0;1;A;21;7;10;3;15;16;9;1;3;4;0;0
D1;13.03.2010;27;1;1;4;A;0;2;A;11;13;2;9;7;11;3;4;0;2;1;0
D1;13.03.2010;7;29;2;1;H;1;1;D;14;13;6;5;13;22;5;2;2;2;0;2
D1;13.03.2010;9;10;1;2;A;1;0;H;25;16;9;6;12;21;9;2;2;1;0;0
D1;13.03.2010;17;5;1;0;H;0;0;D;12;11;6;3;16;22;2;4;1;3;1;0
D1;13.03.2010;16;6;0;4;A;0;1;A;25;19;8;9;13;14;7;7;1;0;0;0
D1;14.03.2010;8;13;0;1;A;0;0;D;9;16;1;6;16;16;5;7;1;0;0;0
D1;14.03.2010;18;2;4;2;H;1;1;D;16;9;7;4;18;17;5;5;2;0;0;0
D1;19.03.2010;5;16;1;1;D;0;0;D;13;10;3;4;13;14;10;5;1;1;0;0
D1;20.03.2010;1;18;3;0;H;0;0;D;10;16;6;4;11;13;4;6;0;1;0;0
D1;20.03.2010;29;15;2;1;H;0;1;A;13;7;6;3;24;19;7;4;0;2;0;0
D1;20.03.2010;4;17;1;0;H;1;0;H;10;14;3;5;19;14;6;8;3;4;0;0
D1;20.03.2010;10;8;0;0;D;0;0;D;10;12;4;6;21;15;2;3;1;2;0;0
D1;20.03.2010;11;7;2;0;H;1;0;H;12;10;4;2;20;22;5;2;0;2;0;0
D1;20.03.2010;13;27;3;2;H;0;1;A;15;15;5;6;16;17;6;5;3;0;0;0
D1;21.03.2010;2;12;2;2;D;1;0;H;17;19;9;7;15;25;4;8;1;2;0;0
D1;21.03.2010;6;9;1;5;A;1;3;A;9;18;4;7;15;6;6;5;1;1;0;0
D1;26.03.2010;27;29;1;2;A;1;1;D;7;16;1;6;20;8;5;4;2;1;0;0
D1;27.03.2010;15;11;1;2;A;1;1;D;9;15;3;8;16;23;5;2;1;1;0;0
D1;27.03.2010;7;5;1;4;A;0;3;A;12;15;4;7;17;8;5;5;2;0;1;0
D1;27.03.2010;9;1;0;0;D;0;0;D;17;11;3;2;6;21;10;3;0;3;0;0
D1;27.03.2010;18;12;0;2;A;0;2;A;6;7;2;3;14;16;2;5;3;2;0;0
D1;27.03.2010;17;6;0;2;A;0;0;D;17;13;0;4;12;9;6;3;0;1;0;0
D1;27.03.2010;13;10;4;2;H;3;0;H;15;16;7;8;15;12;5;9;0;1;1;0
D1;28.03.2010;8;4;1;1;D;0;0;D;16;9;5;3;18;23;4;4;1;2;0;0
D1;28.03.2010;16;2;1;0;H;1;0;H;13;11;4;0;21;21;5;2;1;3;0;0
D1;03.04.2010;1;13;2;1;H;2;0;H;14;12;6;4;15;18;6;8;1;1;0;0
D1;03.04.2010;29;18;3;2;H;1;1;D;14;15;5;6;18;22;8;6;1;5;0;1
D1;03.04.2010;5;9;0;3;A;0;2;A;10;9;3;4;19;14;5;4;3;1;2;0
D1;03.04.2010;4;27;1;1;D;1;1;D;19;5;8;2;16;17;10;2;0;2;0;0
D1;03.04.2010;10;17;2;0;H;2;0;H;20;6;5;3;14;18;6;2;1;3;0;1
D1;03.04.2010;12;15;1;2;A;1;2;A;13;8;2;2;23;20;1;5;2;2;1;1
D1;03.04.2010;11;16;2;1;H;0;1;A;18;12;7;1;16;10;6;2;1;2;0;0
D1;04.04.2010;2;7;0;0;D;0;0;D;10;7;2;0;20;14;6;1;3;0;0;1
D1;04.04.2010;6;8;4;0;H;1;0;H;10;21;5;7;11;13;6;5;0;2;0;0
D1;09.04.2010;16;29;2;0;H;1;0;H;13;13;6;2;19;15;5;3;0;4;0;0
D1;10.04.2010;7;12;4;2;H;2;0;H;9;9;3;4;24;20;3;4;4;1;0;0
D1;10.04.2010;9;11;0;1;A;0;0;D;14;14;3;3;13;17;3;3;4;3;0;0
D1;10.04.2010;8;5;0;2;A;0;0;D;10;7;1;4;17;14;9;3;1;2;0;0
D1;10.04.2010;18;15;1;1;D;0;0;D;15;5;4;2;18;19;3;3;1;4;0;0
D1;10.04.2010;17;1;1;0;H;1;0;H;8;11;3;2;20;16;1;5;2;2;0;0
D1;10.04.2010;13;4;4;0;H;1;0;H;20;4;9;2;9;11;13;1;0;0;0;0
D1;11.04.2010;27;2;1;2;A;1;1;D;16;13;2;5;21;12;3;4;2;1;0;0
D1;11.04.2010;10;6;0;2;A;0;0;D;27;7;12;2;14;17;10;3;0;1;0;0
D1;16.04.2010;5;27;2;0;H;1;0;H;14;10;4;2;17;17;6;2;1;0;0;0
D1;17.04.2010;15;7;7;0;H;3;0;H;26;8;14;1;12;8;9;1;1;2;0;0
D1;17.04.2010;4;10;2;1;H;1;0;H;16;13;5;2;21;16;11;3;2;2;0;0
D1;17.04.2010;2;17;0;1;A;0;1;A;17;8;5;2;8;17;8;3;0;0;0;0
D1;17.04.2010;12;16;3;1;H;2;1;H;17;8;6;3;14;15;6;4;1;2;0;0
D1;17.04.2010;11;18;2;1;H;1;1;D;12;22;5;7;18;12;2;6;4;1;0;1
D1;17.04.2010;6;13;2;4;A;2;1;H;16;17;8;6;12;17;4;7;1;3;0;0
D1;18.04.2010;1;8;1;1;D;0;0;D;14;4;6;1;16;20;5;6;2;3;0;0
D1;18.04.2010;29;9;2;2;D;1;2;A;10;11;7;7;22;10;3;4;2;0;0;0
D1;23.04.2010;27;11;0;2;A;0;2;A;10;14;2;5;23;24;4;4;4;0;0;0
D1;24.04.2010;9;12;0;1;A;0;0;D;12;11;5;7;10;21;2;3;2;1;0;0
D1;24.04.2010;18;7;3;0;H;1;0;H;9;9;6;3;13;16;1;3;2;2;0;0
D1;24.04.2010;17;29;3;3;D;1;2;A;13;11;5;4;21;25;5;3;2;2;0;0
D1;24.04.2010;16;15;1;1;D;0;0;D;10;21;3;7;17;15;4;8;2;3;0;0
D1;24.04.2010;10;1;2;3;A;1;1;D;13;12;4;7;12;12;5;5;1;0;0;0
D1;24.04.2010;13;5;1;0;H;0;0;D;23;8;10;0;17;24;9;3;1;3;0;1
D1;25.04.2010;4;6;1;0;H;1;0;H;11;11;4;2;14;23;6;3;0;2;0;0
D1;25.04.2010;8;2;5;1;H;3;0;H;12;10;6;5;19;23;3;4;2;0;0;1
D1;01.05.2010;15;27;3;1;H;2;0;H;19;10;9;4;11;13;8;4;2;0;0;0
D1;01.05.2010;1;6;1;1;D;0;0;D;25;15;8;6;16;11;5;10;0;2;0;0
D1;01.05.2010;29;8;1;2;A;1;0;H;14;14;4;4;13;20;2;2;2;2;0;0
D1;01.05.2010;5;4;2;2;D;1;1;D;5;11;3;7;11;13;4;3;1;3;0;0
D1;01.05.2010;2;10;4;0;H;3;0;H;23;10;14;2;19;18;9;6;2;2;0;0
D1;01.05.2010;7;16;6;1;H;4;0;H;21;3;10;2;14;17;5;2;1;3;0;0
D1;01.05.2010;18;9;1;1;D;0;1;A;20;8;10;4;16;9;10;1;3;0;0;0
D1;01.05.2010;12;13;0;2;A;0;0;D;12;8;2;3;14;16;3;1;1;2;0;0
D1;01.05.2010;11;17;2;2;D;0;0;D;16;16;3;7;15;13;5;9;3;2;0;0
D1;08.05.2010;27;7;0;3;A;0;3;A;18;14;5;6;18;17;8;6;3;2;0;0
D1;08.05.2010;4;1;3;1;H;0;0;D;14;11;3;5;21;12;8;6;2;2;0;0
D1;08.05.2010;9;15;1;3;A;0;1;A;13;16;8;6;10;14;8;2;0;0;0;0
D1;08.05.2010;8;11;1;1;D;1;1;D;13;9;4;5;20;15;5;1;2;2;0;0
D1;08.05.2010;17;12;0;0;D;0;0;D;12;10;4;3;12;21;6;4;1;2;0;0
D1;08.05.2010;16;18;1;1;D;0;1;A;10;33;1;14;14;13;4;10;1;2;0;0
D1;08.05.2010;10;5;1;0;H;0;0;D;13;5;3;2;8;15;7;2;0;4;0;0
D1;08.05.2010;13;2;1;1;D;0;0;D;22;15;8;4;24;14;9;4;2;2;0;0
D1;08.05.2010;6;29;3;1;H;3;0;H;16;19;7;3;14;11;7;8;0;0;0;0
D1;16.08.2019;15;9;2;2;D;1;2;A;17;6;7;3;6;17;12;0;3;3;0;0
D1;17.08.2019;1;3;5;1;H;1;1;D;23;5;10;1;8;6;10;0;0;0;0;0
D1;17.08.2019;4;17;3;0;H;0;0;D;19;19;8;5;6;15;5;5;1;3;0;0
D1;17.08.2019;18;22;3;2;H;2;2;D;13;11;4;6;8;9;6;6;2;0;0;0
D1;17.08.2019;13;19;1;3;A;0;1;A;23;12;10;7;8;13;14;5;0;2;0;0
D1;17.08.2019;6;5;2;1;H;1;0;H;14;11;5;2;14;18;2;6;1;3;0;0
D1;17.08.2019;16;12;0;0;D;0;0;D;16;8;4;1;8;10;8;3;3;2;0;0
D1;18.08.2019;29;8;1;0;H;1;0;H;17;10;8;1;16;9;10;5;3;1;0;0
D1;18.08.2019;28;25;0;4;A;0;3;A;13;14;2;8;14;5;3;6;1;0;0;0
D1;23.08.2019;5;1;1;3;A;1;0;H;13;14;1;6;11;10;7;8;2;1;0;0
D1;24.08.2019;3;28;1;1;D;0;0;D;12;13;4;1;16;19;3;4;3;1;0;1
D1;24.08.2019;19;18;1;3;A;0;3;A;11;11;6;7;14;10;1;5;3;2;0;0
D1;24.08.2019;8;13;3;2;H;0;1;A;10;18;3;6;13;15;3;6;2;5;0;1
D1;24.08.2019;17;16;1;3;A;1;1;D;21;15;4;6;12;14;3;5;2;2;0;0
D1;24.08.2019;22;4;1;3;A;1;2;A;15;9;2;4;20;6;9;5;3;1;0;0
D1;24.08.2019;12;15;0;3;A;0;1;A;9;10;2;6;11;10;3;4;0;0;0;0
D1;25.08.2019;25;29;2;1;H;1;0;H;13;11;5;5;10;13;4;1;2;3;0;0
D1;25.08.2019;9;6;0;3;A;0;1;A;8;9;2;4;15;11;2;5;1;0;0;0
D1;30.08.2019;16;25;1;3;A;0;1;A;11;14;3;6;17;19;9;5;3;2;0;0
D1;31.08.2019;15;17;6;1;H;2;1;H;19;7;10;4;16;12;10;1;3;3;0;0
D1;31.08.2019;4;5;1;2;A;1;0;H;14;9;1;3;6;15;5;6;0;2;0;0
D1;31.08.2019;18;8;0;0;D;0;0;D;20;6;2;1;7;11;19;0;2;2;0;0
D1;31.08.2019;12;9;3;0;H;1;0;H;9;9;2;3;13;9;5;3;1;1;0;0
D1;31.08.2019;6;22;1;1;D;0;1;A;15;7;5;3;8;12;8;3;0;3;0;0
D1;31.08.2019;28;1;3;1;H;1;1;D;15;13;7;2;13;2;7;4;0;0;0;0
D1;01.09.2019;13;3;3;2;H;2;1;H;15;12;5;6;9;11;4;2;1;4;0;1
D1;01.09.2019;29;19;2;1;H;0;1;A;15;14;8;4;13;15;4;1;2;4;0;0
D1;13.09.2019;19;6;1;1;D;1;1;D;12;15;3;6;7;14;3;8;0;2;0;0
D1;14.09.2019;3;29;2;1;H;2;0;H;9;23;6;3;8;8;2;11;2;1;0;0
D1;14.09.2019;1;18;4;0;H;1;0;H;11;22;9;12;9;11;3;3;0;3;0;0
